ID_Actividad,ID_Usuario,Fecha_Actividad,Tipo_Evento,Duracion_Minutos,ID_Contenido
ACT-006646,USR-07802,2025-03-15,Sesión de Entrenamiento Completada,40.0,CONT-0030
ACT-006647,USR-02445,2025-05-17,inicio de sesion,21.0,CONT-0325
ACT-006648,USR-05191,2024-09-28,Interacción con Contenido,23.0,CONT-0017
ACT-006649,USR-00760,2024-11-10,inicio de sesion,68.0,CONT-0254
ACT-006650,USR-05393,2025-06-10,inicio de sesion,80.0,CONT-0336
ACT-006651,USR-05393,2025-06-01,Sesión de Entrenamiento Completada,38.0,CONT-0373
ACT-006652,USR-06736,2025-08-21,Sesión de Entrenamiento Completada,58.0,CONT-0268
ACT-006653,USR-03871,2024-11-29,inicio de sesion,18.0,CONT-0435
ACT-006654,USR-04529,2025-01-22,Interacción con Contenido,85.0,CONT-0493
ACT-006655,USR-01701,2025-06-24,Sesión de Entrenamiento Completada,11.0,CONT-0241
ACT-006656,USR-03766,2025-07-13,inicio de sesion,64.0,CONT-0386
ACT-006657,USR-05975,2025-04-28,inicio de sesion,87.0,CONT-0230
ACT-006658,USR-05130,2025-01-25,Interacción con Contenido,82.0,CONT-0156
ACT-006659,USR-01396,2025-02-18,Interacción con Contenido,36.0,CONT-0005
ACT-006660,USR-00227,2025-03-30,Sesión de Entrenamiento Completada,67.0,CONT-0163
ACT-006661,USR-01813,2025-05-28,Sesión de Entrenamiento Completada,74.0,CONT-0252
ACT-006662,USR-04637,2024-10-11,Interacción con Contenido,50.0,CONT-0020
ACT-006663,USR-05217,2025-08-01,Interacción con Contenido,56.0,CONT-0490
ACT-006664,USR-00496,2025-08-17,inicio de sesion,82.0,CONT-0019
ACT-006665,USR-05769,2025-05-16,inicio de sesion,,CONT-0476
ACT-006666,USR-04763,2024-11-22,inicio de sesion,13.0,CONT-0261
ACT-006667,USR-06388,2024-10-22,inicio de sesion,74.0,CONT-0454
ACT-006668,USR-05496,2025-08-20,Sesión de Entrenamiento Completada,47.0,CONT-0449
ACT-006669,USR-07426,2024-12-09,inicio de sesion,27.0,CONT-0279
ACT-006670,USR-07519,2024-10-20,Interacción con Contenido,48.0,CONT-0273
ACT-006671,USR-07212,2025-08-25,Interacción con Contenido,24.0,CONT-0014
ACT-006672,USR-01024,2024-11-18,inicio de sesion,72.0,CONT-0410
ACT-006673,USR-02965,2025-01-20,inicio de sesion,70.0,CONT-0368
ACT-006674,USR-04402,2025-05-21,Sesión de Entrenamiento Completada,40.0,CONT-0332
ACT-006675,USR-00366,2025-01-16,Sesión de Entrenamiento Completada,8.0,CONT-0048
ACT-006676,USR-03549,2025-07-30,inicio de sesion,40.0,CONT-0210
ACT-006677,USR-01288,2025-03-18,inicio de sesion,89.0,CONT-0473
ACT-006678,USR-05297,2025-06-18,inicio de sesion,6.0,CONT-0003
ACT-006679,USR-03316,2024-11-16,Interacción con Contenido,65.0,CONT-0358
ACT-006680,USR-05650,2025-02-17,Interacción con Contenido,58.0,CONT-0239
ACT-006681,USR-01935,2025-01-06,inicio de sesion,14.0,CONT-0153
ACT-006682,USR-00739,2025-03-04,Interacción con Contenido,4.0,CONT-0409
ACT-006683,USR-05263,2025-08-31,Interacción con Contenido,84.0,CONT-0259
ACT-006684,USR-07399,2024-09-30,inicio de sesion,66.0,CONT-0410
ACT-006685,USR-06786,2024-09-22,inicio de sesion,33.0,CONT-0196
ACT-006686,USR-07130,2025-08-16,Sesión de Entrenamiento Completada,12.0,CONT-0229
ACT-006687,USR-07501,2025-03-25,Interacción con Contenido,16.0,CONT-0203
ACT-006688,USR-01025,2025-07-25,Sesión de Entrenamiento Completada,11.0,CONT-0015
ACT-006689,USR-00149,2025-05-31,Interacción con Contenido,76.0,CONT-0003
ACT-006690,USR-01756,2024-11-06,inicio de sesion,80.0,CONT-0432
ACT-006691,USR-03064,2025-02-21,Interacción con Contenido,1.0,CONT-0309
ACT-006692,USR-06874,2025-02-13,Interacción con Contenido,16.0,CONT-0033
ACT-006693,USR-05437,2024-12-18,inicio de sesion,35.0,CONT-0038
ACT-006694,USR-07717,2024-11-29,Sesión de Entrenamiento Completada,82.0,CONT-0413
ACT-006695,USR-06399,2025-02-24,Interacción con Contenido,61.0,CONT-0050
ACT-006696,USR-05222,2025-06-27,Sesión de Entrenamiento Completada,78.0,CONT-0285
ACT-006697,USR-03494,2025-08-26,inicio de sesion,35.0,CONT-0115
ACT-006698,USR-04001,2024-09-16,inicio de sesion,61.0,CONT-0132
ACT-006699,USR-01921,2025-01-14,Sesión de Entrenamiento Completada,49.0,CONT-0230
ACT-006700,USR-03926,2024-11-05,Sesión de Entrenamiento Completada,2.0,CONT-0205
ACT-006701,USR-02612,2025-01-22,Interacción con Contenido,52.0,CONT-0076
ACT-006702,USR-00542,2024-12-31,Sesión de Entrenamiento Completada,85.0,CONT-0111
ACT-006703,USR-06092,2025-05-04,Sesión de Entrenamiento Completada,87.0,CONT-0364
ACT-006704,USR-04420,2024-09-16,Interacción con Contenido,6.0,CONT-0379
ACT-006705,USR-03257,2025-01-22,Sesión de Entrenamiento Completada,17.0,CONT-0177
ACT-006706,USR-00960,2024-10-27,Interacción con Contenido,80.0,CONT-0022
ACT-006707,USR-00594,2025-04-17,inicio de sesion,,CONT-0069
ACT-006708,USR-00651,2025-07-07,inicio de sesion,40.0,CONT-0481
ACT-006709,USR-01165,2024-12-16,Interacción con Contenido,30.0,CONT-0481
ACT-006710,USR-04132,2025-08-19,Interacción con Contenido,57.0,CONT-0200
ACT-006711,USR-05786,2024-10-27,Sesión de Entrenamiento Completada,55.0,CONT-0123
ACT-006712,USR-06837,2024-12-10,Sesión de Entrenamiento Completada,82.0,CONT-0124
ACT-006713,USR-03466,2025-06-22,Sesión de Entrenamiento Completada,3.0,CONT-0284
ACT-006714,USR-05023,2025-05-08,inicio de sesion,47.0,CONT-0233
ACT-006715,USR-07992,2024-12-04,inicio de sesion,61.0,CONT-0282
ACT-006716,USR-07547,2025-01-21,Sesión de Entrenamiento Completada,83.0,CONT-0126
ACT-006717,USR-02477,2025-07-06,Sesión de Entrenamiento Completada,14.0,CONT-0483
ACT-006718,USR-00699,2024-12-09,Interacción con Contenido,49.0,CONT-0496
ACT-006719,USR-05738,2025-09-01,Sesión de Entrenamiento Completada,58.0,CONT-0115
ACT-006720,USR-00362,2025-07-10,Sesión de Entrenamiento Completada,50.0,CONT-0341
ACT-006721,USR-01021,2025-04-26,Interacción con Contenido,43.0,CONT-0129
ACT-006722,USR-05943,2025-05-31,Interacción con Contenido,68.0,CONT-0028
ACT-006723,USR-05938,2025-06-06,inicio de sesion,72.0,CONT-0246
ACT-006724,USR-04892,2024-10-23,Interacción con Contenido,11.0,CONT-0258
ACT-006725,USR-02509,2025-08-18,Sesión de Entrenamiento Completada,50.0,CONT-0478
ACT-006726,USR-02285,2025-07-02,Interacción con Contenido,33.0,CONT-0168
ACT-006727,USR-05400,2025-08-12,Sesión de Entrenamiento Completada,,CONT-0208
ACT-006728,USR-07414,2025-02-26,inicio de sesion,82.0,CONT-0091
ACT-006729,USR-02011,2024-11-02,Sesión de Entrenamiento Completada,44.0,CONT-0411
ACT-006730,USR-07591,2025-04-29,inicio de sesion,40.0,CONT-0070
ACT-006731,USR-05854,2025-07-01,inicio de sesion,49.0,CONT-0149
ACT-006732,USR-00930,2025-01-26,Interacción con Contenido,7.0,CONT-0056
ACT-006733,USR-03396,2024-12-07,Sesión de Entrenamiento Completada,56.0,CONT-0481
ACT-006734,USR-04293,2025-01-31,Interacción con Contenido,43.0,CONT-0492
ACT-006735,USR-04866,2025-03-09,Interacción con Contenido,,
ACT-006736,USR-06052,2024-09-25,Sesión de Entrenamiento Completada,3.0,CONT-0488
ACT-006737,USR-07014,2025-04-30,Interacción con Contenido,81.0,CONT-0380
ACT-006738,USR-00492,2025-01-03,Sesión de Entrenamiento Completada,36.0,CONT-0380
ACT-006739,USR-04151,2025-03-16,Interacción con Contenido,56.0,CONT-0455
ACT-006740,USR-01274,2025-08-11,inicio de sesion,17.0,CONT-0228
ACT-006741,USR-04442,2025-07-21,Interacción con Contenido,43.0,CONT-0468
ACT-006742,USR-02931,2025-08-20,inicio de sesion,89.0,CONT-0408
ACT-006743,USR-02017,2025-08-27,Interacción con Contenido,49.0,CONT-0045
ACT-006744,USR-01832,2025-01-24,Interacción con Contenido,50.0,CONT-0128
ACT-006745,USR-07663,2025-08-19,Sesión de Entrenamiento Completada,62.0,CONT-0199
ACT-006746,USR-04542,2025-04-17,Interacción con Contenido,67.0,CONT-0339
ACT-006747,USR-04699,2024-11-14,inicio de sesion,30.0,CONT-0101
ACT-006748,USR-04946,2025-05-08,Sesión de Entrenamiento Completada,5.0,CONT-0040
ACT-006749,USR-02430,2025-03-26,Interacción con Contenido,,CONT-0187
ACT-006750,USR-00821,2025-07-17,inicio de sesion,80.0,CONT-0259
ACT-006751,USR-00828,2025-01-03,Interacción con Contenido,30.0,CONT-0269
ACT-006752,USR-05936,2024-10-17,inicio de sesion,16.0,CONT-0222
ACT-006753,USR-07337,2025-07-18,inicio de sesion,87.0,CONT-0137
ACT-006754,USR-06888,2025-03-08,inicio de sesion,50.0,CONT-0290
ACT-006755,USR-07167,2024-09-30,Interacción con Contenido,,CONT-0106
ACT-006756,USR-02380,2024-12-18,inicio de sesion,82.0,CONT-0379
ACT-006757,USR-03321,2025-02-22,Sesión de Entrenamiento Completada,15.0,CONT-0243
ACT-006758,USR-02456,2025-07-28,Sesión de Entrenamiento Completada,47.0,CONT-0115
ACT-006759,USR-06358,2024-11-04,inicio de sesion,43.0,CONT-0290
ACT-006760,USR-00070,2025-03-28,Sesión de Entrenamiento Completada,24.0,CONT-0005
ACT-006761,USR-05347,2025-01-23,Sesión de Entrenamiento Completada,15.0,CONT-0452
ACT-006762,USR-03147,2025-09-10,inicio de sesion,29.0,
ACT-006763,USR-00317,2025-01-21,inicio de sesion,7.0,CONT-0081
ACT-006764,USR-03421,2025-08-27,inicio de sesion,11.0,CONT-0324
ACT-006765,USR-06183,2025-01-08,Interacción con Contenido,76.0,CONT-0264
ACT-006766,USR-06207,2025-04-20,Sesión de Entrenamiento Completada,11.0,CONT-0349
ACT-006767,USR-04663,2024-11-04,Sesión de Entrenamiento Completada,64.0,CONT-0411
ACT-006768,USR-06023,2024-11-13,inicio de sesion,42.0,CONT-0159
ACT-006769,USR-03294,2025-08-01,Interacción con Contenido,45.0,CONT-0001
ACT-006770,USR-07200,2025-06-21,Interacción con Contenido,18.0,
ACT-006771,USR-04144,2025-05-04,Interacción con Contenido,31.0,CONT-0229
ACT-006772,USR-07154,2025-07-13,Interacción con Contenido,10.0,CONT-0115
ACT-006773,USR-04673,2024-12-01,Interacción con Contenido,64.0,CONT-0054
ACT-006774,USR-07399,2024-09-12,Interacción con Contenido,35.0,CONT-0118
ACT-006775,USR-05431,2025-03-06,Sesión de Entrenamiento Completada,60.0,CONT-0280
ACT-006776,USR-06231,2025-07-19,Sesión de Entrenamiento Completada,64.0,CONT-0026
ACT-006777,USR-01906,2025-07-04,Sesión de Entrenamiento Completada,23.0,CONT-0318
ACT-006778,USR-07689,2025-03-08,inicio de sesion,27.0,CONT-0293
ACT-006779,USR-07919,2025-02-14,Sesión de Entrenamiento Completada,29.0,CONT-0190
ACT-006780,USR-04706,2025-04-04,inicio de sesion,6.0,CONT-0398
ACT-006781,USR-02619,2024-11-30,Sesión de Entrenamiento Completada,77.0,CONT-0303
ACT-006782,USR-01424,2025-03-17,Interacción con Contenido,61.0,CONT-0043
ACT-006783,USR-04048,2025-02-24,Sesión de Entrenamiento Completada,66.0,CONT-0023
ACT-006784,USR-05401,2025-06-28,Sesión de Entrenamiento Completada,5.0,CONT-0334
ACT-006785,USR-04844,2025-08-29,Interacción con Contenido,27.0,CONT-0026
ACT-006786,USR-07098,2025-06-18,inicio de sesion,42.0,CONT-0173
ACT-006787,USR-05933,2025-08-04,inicio de sesion,28.0,CONT-0185
ACT-006788,USR-02188,2024-12-07,Sesión de Entrenamiento Completada,53.0,CONT-0133
ACT-006789,USR-02813,2025-04-03,inicio de sesion,83.0,CONT-0251
ACT-006790,USR-02822,2025-06-10,Interacción con Contenido,77.0,CONT-0390
ACT-006791,USR-07506,2024-11-06,inicio de sesion,5.0,CONT-0339
ACT-006792,USR-06626,2025-02-27,inicio de sesion,60.0,CONT-0007
ACT-006793,USR-05567,2025-03-02,inicio de sesion,41.0,CONT-0494
ACT-006794,USR-05991,2025-07-20,Interacción con Contenido,87.0,CONT-0413
ACT-006795,USR-01026,2025-03-05,inicio de sesion,85.0,CONT-0405
ACT-006796,USR-06097,2025-06-12,Sesión de Entrenamiento Completada,61.0,CONT-0247
ACT-006797,USR-00287,2025-03-21,inicio de sesion,27.0,CONT-0229
ACT-006798,USR-07770,2025-07-11,Interacción con Contenido,64.0,CONT-0399
ACT-006799,USR-00544,2024-11-07,inicio de sesion,,CONT-0496
ACT-006800,USR-04663,2025-06-21,inicio de sesion,36.0,CONT-0227
ACT-006801,USR-00493,2025-08-06,Interacción con Contenido,26.0,CONT-0006
ACT-006802,USR-02965,2025-03-16,Interacción con Contenido,63.0,CONT-0148
ACT-006803,USR-01743,2025-08-13,Interacción con Contenido,6.0,CONT-0428
ACT-006804,USR-06478,2025-01-18,Interacción con Contenido,85.0,CONT-0445
ACT-006805,USR-07805,2025-03-23,inicio de sesion,6.0,CONT-0160
ACT-006806,USR-05050,2025-05-31,inicio de sesion,67.0,CONT-0312
ACT-006807,USR-02174,2025-02-02,Sesión de Entrenamiento Completada,67.0,CONT-0046
ACT-006808,USR-01875,2025-06-15,Sesión de Entrenamiento Completada,75.0,CONT-0270
ACT-006809,USR-02952,2024-12-10,Sesión de Entrenamiento Completada,5.0,CONT-0270
ACT-006810,USR-03485,2024-12-22,Interacción con Contenido,79.0,CONT-0275
ACT-006811,USR-06367,2025-05-11,Interacción con Contenido,73.0,CONT-0364
ACT-006812,USR-03640,2025-03-15,inicio de sesion,35.0,CONT-0354
ACT-006813,USR-00461,2025-03-05,inicio de sesion,65.0,CONT-0455
ACT-006814,USR-04605,2024-10-17,inicio de sesion,32.0,CONT-0475
ACT-006815,USR-06147,2024-11-09,Interacción con Contenido,34.0,CONT-0180
ACT-006816,USR-07226,2025-05-05,Interacción con Contenido,4.0,CONT-0279
ACT-006817,USR-02553,2025-02-26,inicio de sesion,11.0,CONT-0196
ACT-006818,USR-05429,2025-08-17,inicio de sesion,86.0,CONT-0196
ACT-006819,USR-02464,2024-10-06,inicio de sesion,33.0,CONT-0343
ACT-006820,USR-05774,2025-03-02,Sesión de Entrenamiento Completada,68.0,CONT-0396
ACT-006821,USR-07091,2025-09-06,inicio de sesion,64.0,CONT-0304
ACT-006822,USR-06699,2025-02-02,Interacción con Contenido,25.0,CONT-0370
ACT-006823,USR-01253,2025-06-17,inicio de sesion,,CONT-0497
ACT-006824,USR-03000,2025-06-13,Sesión de Entrenamiento Completada,78.0,CONT-0157
ACT-006825,USR-06306,2025-01-30,Interacción con Contenido,54.0,CONT-0088
ACT-006826,USR-02783,2025-07-30,Interacción con Contenido,54.0,CONT-0417
ACT-006827,USR-04171,2025-08-21,Interacción con Contenido,12.0,CONT-0082
ACT-006828,USR-04125,2025-03-24,Sesión de Entrenamiento Completada,7.0,CONT-0096
ACT-006829,USR-04091,2025-04-21,Interacción con Contenido,20.0,CONT-0244
ACT-006830,USR-04259,2025-01-27,Sesión de Entrenamiento Completada,8.0,CONT-0034
ACT-006831,USR-00618,2024-12-16,Sesión de Entrenamiento Completada,1.0,CONT-0194
ACT-006832,USR-03870,2025-01-04,Interacción con Contenido,58.0,CONT-0217
ACT-006833,USR-02142,2024-12-28,Interacción con Contenido,23.0,CONT-0461
ACT-006834,USR-02002,2025-07-17,Sesión de Entrenamiento Completada,11.0,CONT-0325
ACT-006835,USR-02200,2025-04-14,Interacción con Contenido,54.0,CONT-0488
ACT-006836,USR-05719,2024-11-21,Sesión de Entrenamiento Completada,23.0,CONT-0394
ACT-006837,USR-03023,2025-08-03,inicio de sesion,,CONT-0293
ACT-006838,USR-00482,2025-04-10,inicio de sesion,43.0,CONT-0193
ACT-006839,USR-01249,2025-06-14,inicio de sesion,78.0,CONT-0018
ACT-006840,USR-07232,2025-06-06,inicio de sesion,1.0,CONT-0160
ACT-006841,USR-04146,2024-12-01,Sesión de Entrenamiento Completada,18.0,CONT-0188
ACT-006842,USR-07955,2024-12-16,inicio de sesion,65.0,CONT-0093
ACT-006843,USR-05289,2025-01-03,inicio de sesion,80.0,CONT-0127
ACT-006844,USR-02909,2025-06-07,Interacción con Contenido,29.0,CONT-0366
ACT-006845,USR-03932,2025-05-22,Sesión de Entrenamiento Completada,4.0,CONT-0150
ACT-006846,USR-01431,2025-05-20,Interacción con Contenido,44.0,CONT-0472
ACT-006847,USR-05211,2024-09-20,inicio de sesion,49.0,CONT-0007
ACT-006848,USR-00192,2025-08-24,inicio de sesion,61.0,CONT-0248
ACT-006849,USR-00933,2025-01-27,Sesión de Entrenamiento Completada,,CONT-0224
ACT-006850,USR-02614,2025-07-01,inicio de sesion,45.0,CONT-0160
ACT-006851,USR-04853,2025-09-08,Sesión de Entrenamiento Completada,67.0,CONT-0383
ACT-006852,USR-03085,2025-09-11,Interacción con Contenido,74.0,CONT-0311
ACT-006853,USR-06319,2024-12-27,Interacción con Contenido,80.0,CONT-0298
ACT-006854,USR-07050,2025-04-24,Interacción con Contenido,77.0,CONT-0098
ACT-006855,USR-04915,2025-06-19,Interacción con Contenido,34.0,CONT-0474
ACT-006856,USR-04638,2025-01-23,Interacción con Contenido,45.0,
ACT-006857,USR-06720,2025-03-12,Sesión de Entrenamiento Completada,81.0,CONT-0063
ACT-006858,USR-02797,2025-01-27,Interacción con Contenido,41.0,CONT-0014
ACT-006859,USR-04817,2025-01-25,Interacción con Contenido,63.0,CONT-0321
ACT-006860,USR-03732,2025-02-27,Sesión de Entrenamiento Completada,23.0,CONT-0042
ACT-006861,USR-00997,2024-09-13,Interacción con Contenido,51.0,CONT-0206
ACT-006862,USR-06081,2024-12-02,Interacción con Contenido,85.0,CONT-0206
ACT-006863,USR-03583,2025-04-18,Interacción con Contenido,80.0,CONT-0267
ACT-006864,USR-01747,2024-12-07,inicio de sesion,29.0,CONT-0221
ACT-006865,USR-03040,2025-03-10,inicio de sesion,76.0,CONT-0198
ACT-006866,USR-03606,2025-05-12,Interacción con Contenido,63.0,CONT-0072
ACT-006867,USR-01203,2024-11-15,inicio de sesion,40.0,CONT-0237
ACT-006868,USR-05687,2025-03-27,Interacción con Contenido,84.0,CONT-0172
ACT-006869,USR-05711,2025-08-08,Sesión de Entrenamiento Completada,35.0,CONT-0166
ACT-006870,USR-04778,2024-10-19,Interacción con Contenido,82.0,CONT-0385
ACT-006871,USR-03242,2025-02-23,Sesión de Entrenamiento Completada,62.0,CONT-0396
ACT-006872,USR-00277,2025-02-10,inicio de sesion,48.0,CONT-0069
ACT-006873,USR-07234,2025-02-25,inicio de sesion,65.0,CONT-0432
ACT-006874,USR-05121,2024-12-22,Sesión de Entrenamiento Completada,59.0,CONT-0155
ACT-006875,USR-03259,2025-08-21,Sesión de Entrenamiento Completada,43.0,CONT-0320
ACT-006876,USR-06713,2025-08-16,inicio de sesion,39.0,CONT-0413
ACT-006877,USR-03138,2025-04-10,Sesión de Entrenamiento Completada,82.0,CONT-0340
ACT-006878,USR-04796,2024-12-30,Interacción con Contenido,35.0,CONT-0175
ACT-006879,USR-02775,2024-11-18,Sesión de Entrenamiento Completada,14.0,CONT-0251
ACT-006880,USR-02047,2025-07-04,Sesión de Entrenamiento Completada,34.0,CONT-0475
ACT-006881,USR-03923,2025-04-21,Sesión de Entrenamiento Completada,3.0,CONT-0025
ACT-006882,USR-07735,2025-07-30,Interacción con Contenido,84.0,CONT-0491
ACT-006883,USR-05665,2024-12-30,Sesión de Entrenamiento Completada,41.0,CONT-0256
ACT-006884,USR-07848,2025-04-25,inicio de sesion,41.0,CONT-0486
ACT-006885,USR-06105,2025-08-30,Sesión de Entrenamiento Completada,69.0,CONT-0242
ACT-006886,USR-06261,2024-10-22,Sesión de Entrenamiento Completada,38.0,CONT-0300
ACT-006887,USR-04379,2024-10-31,inicio de sesion,44.0,CONT-0069
ACT-006888,USR-01506,2025-01-25,Sesión de Entrenamiento Completada,83.0,CONT-0427
ACT-006889,USR-07045,2025-01-20,inicio de sesion,15.0,CONT-0413
ACT-006890,USR-03070,2024-10-06,Sesión de Entrenamiento Completada,30.0,CONT-0229
ACT-006891,USR-03638,2025-07-10,Sesión de Entrenamiento Completada,46.0,CONT-0156
ACT-006892,USR-00511,2025-08-07,inicio de sesion,22.0,CONT-0160
ACT-006893,USR-07504,2025-04-02,Sesión de Entrenamiento Completada,71.0,CONT-0334
ACT-006894,USR-01782,2025-04-02,Sesión de Entrenamiento Completada,83.0,CONT-0114
ACT-006895,USR-05724,2024-10-02,inicio de sesion,34.0,CONT-0472
ACT-006896,USR-04267,2025-03-15,Interacción con Contenido,38.0,CONT-0429
ACT-006897,USR-07434,2025-01-08,Interacción con Contenido,89.0,
ACT-006898,USR-00457,2024-09-27,Interacción con Contenido,69.0,CONT-0130
ACT-006899,USR-01233,2024-11-27,Interacción con Contenido,86.0,CONT-0353
ACT-006900,USR-01562,2025-05-16,Interacción con Contenido,84.0,CONT-0066
ACT-006901,USR-06777,2025-03-20,Interacción con Contenido,62.0,CONT-0318
ACT-006902,USR-05976,2025-09-12,Sesión de Entrenamiento Completada,17.0,CONT-0485
ACT-006903,USR-01239,2024-09-29,Interacción con Contenido,80.0,CONT-0425
ACT-006904,USR-07329,2025-01-09,inicio de sesion,31.0,CONT-0283
ACT-006905,USR-05866,2024-11-10,Sesión de Entrenamiento Completada,8.0,CONT-0264
ACT-006906,USR-01229,2025-03-26,Sesión de Entrenamiento Completada,32.0,CONT-0209
ACT-006907,USR-07541,2025-03-08,Sesión de Entrenamiento Completada,88.0,CONT-0476
ACT-006908,USR-00181,2025-01-08,Sesión de Entrenamiento Completada,21.0,CONT-0333
ACT-006909,USR-02913,2025-04-26,Interacción con Contenido,19.0,CONT-0247
ACT-006910,USR-00331,2025-05-05,inicio de sesion,51.0,CONT-0435
ACT-006911,USR-07332,2025-03-05,Interacción con Contenido,10.0,CONT-0246
ACT-006912,USR-04405,2025-09-01,inicio de sesion,71.0,CONT-0122
ACT-006913,USR-07792,2024-10-13,inicio de sesion,47.0,CONT-0261
ACT-006914,USR-04084,2025-02-17,Sesión de Entrenamiento Completada,84.0,CONT-0194
ACT-006915,USR-01908,2025-05-09,inicio de sesion,13.0,CONT-0026
ACT-006916,USR-01214,2024-10-29,Interacción con Contenido,83.0,CONT-0341
ACT-006917,USR-07748,2025-04-22,Sesión de Entrenamiento Completada,12.0,CONT-0029
ACT-006918,USR-07692,2025-08-17,Interacción con Contenido,61.0,CONT-0200
ACT-006919,USR-03750,2025-06-05,Sesión de Entrenamiento Completada,58.0,CONT-0457
ACT-006920,USR-07534,2025-01-01,Interacción con Contenido,57.0,CONT-0023
ACT-006921,USR-00924,2024-09-26,inicio de sesion,24.0,CONT-0147
ACT-006922,USR-06971,2025-02-21,inicio de sesion,65.0,CONT-0217
ACT-006923,USR-04672,2025-06-14,Sesión de Entrenamiento Completada,83.0,CONT-0332
ACT-006924,USR-02222,2024-09-24,Sesión de Entrenamiento Completada,55.0,CONT-0382
ACT-006925,USR-05583,2025-05-03,Interacción con Contenido,72.0,CONT-0367
ACT-006926,USR-00537,2025-02-25,Sesión de Entrenamiento Completada,4.0,CONT-0329
ACT-006927,USR-03349,2024-10-07,inicio de sesion,51.0,CONT-0262
ACT-006928,USR-01366,2024-12-22,inicio de sesion,14.0,CONT-0216
ACT-006929,USR-04307,2025-03-17,inicio de sesion,14.0,CONT-0401
ACT-006930,USR-00608,2025-02-03,inicio de sesion,59.0,CONT-0049
ACT-006931,USR-06308,2025-03-12,inicio de sesion,41.0,CONT-0127
